timestamp,open,high,low,close,volume
2026-08-11T23:32:05+00:00,1.109204,1.109537,1.109128,1.109251,164
2026-08-11T23:33:05+00:00,1.109251,1.109758,1.109051,1.109192,444
2026-08-11T23:34:05+00:00,1.109192,1.110298,1.109130,1.109617,120
2026-08-11T23:35:05+00:00,1.109617,1.110110,1.109565,1.109974,530
2026-08-11T23:36:05+00:00,1.109974,1.110538,1.109850,1.110229,151
2026-08-11T23:37:05+00:00,1.110229,1.110451,1.110133,1.110293,583
2026-08-11T23:38:05+00:00,1.110293,1.110553,1.110225,1.110463,180
2026-08-11T23:39:05+00:00,1.110463,1.111076,1.110389,1.110852,456
2026-08-11T23:40:05+00:00,1.110852,1.111201,1.110491,1.110694,334
2026-08-11T23:41:05+00:00,1.110694,1.110920,1.110201,1.110495,131
2026-08-11T23:42:05+00:00,1.110495,1.110680,1.110453,1.110527,219
2026-08-11T23:43:05+00:00,1.110527,1.110830,1.110159,1.110605,77
2026-08-11T23:44:05+00:00,1.110605,1.110973,1.110136,1.110970,336
2026-08-11T23:45:05+00:00,1.110970,1.111325,1.110847,1.110868,149
2026-08-11T23:46:05+00:00,1.110868,1.111250,1.110726,1.111177,177
2026-08-11T23:47:05+00:00,1.111177,1.111344,1.111055,1.111089,155
2026-08-11T23:48:05+00:00,1.111089,1.111395,1.111030,1.111037,385
2026-08-11T23:49:05+00:00,1.111037,1.111487,1.110871,1.111120,219
2026-08-11T23:50:05+00:00,1.111120,1.111268,1.110875,1.111005,450
2026-08-11T23:51:05+00:00,1.111005,1.111246,1.110900,1.111201,371
2026-08-11T23:52:05+00:00,1.111201,1.111342,1.111087,1.111335,377
2026-08-11T23:53:05+00:00,1.111335,1.111500,1.111315,1.111497,408
2026-08-11T23:54:05+00:00,1.111497,1.111601,1.111185,1.111280,358
2026-08-11T23:55:05+00:00,1.111280,1.111581,1.110413,1.110771,416
2026-08-11T23:56:05+00:00,1.110771,1.110817,1.110473,1.110567,422
2026-08-11T23:57:05+00:00,1.110567,1.110873,1.110517,1.110718,590
2026-08-11T23:58:05+00:00,1.110718,1.111079,1.110605,1.110727,123
2026-08-11T23:59:05+00:00,1.110727,1.110873,1.110383,1.110409,154
2026-08-12T00:00:05+00:00,1.110409,1.110590,1.110332,1.110518,375
2026-08-12T00:01:05+00:00,1.110518,1.110805,1.110269,1.110379,540
2026-08-12T00:02:05+00:00,1.110379,1.110581,1.110157,1.110456,507
2026-08-12T00:03:05+00:00,1.110456,1.110670,1.110339,1.110422,355
2026-08-12T00:04:05+00:00,1.110422,1.110609,1.110296,1.110303,86
2026-08-12T00:05:05+00:00,1.110303,1.110352,1.109844,1.109997,101
2026-08-12T00:06:05+00:00,1.109997,1.110027,1.109762,1.109964,178
2026-08-12T00:07:05+00:00,1.109964,1.110213,1.109874,1.109908,470
2026-08-12T00:08:05+00:00,1.109908,1.110099,1.109477,1.109585,122
2026-08-12T00:09:05+00:00,1.109585,1.109690,1.109253,1.109422,396
2026-08-12T00:10:05+00:00,1.109422,1.109948,1.109194,1.109697,43
2026-08-12T00:11:05+00:00,1.109697,1.110107,1.109672,1.109921,597
2026-08-12T00:12:05+00:00,1.109921,1.109963,1.109649,1.109702,233
2026-08-12T00:13:05+00:00,1.109702,1.109716,1.109546,1.109639,469
2026-08-12T00:14:05+00:00,1.109639,1.109926,1.109279,1.109283,74
2026-08-12T00:15:05+00:00,1.109283,1.109401,1.109035,1.109256,290
2026-08-12T00:16:05+00:00,1.109256,1.109351,1.109123,1.109162,97
2026-08-12T00:17:05+00:00,1.109162,1.109438,1.109159,1.109379,366
2026-08-12T00:18:05+00:00,1.109379,1.109521,1.109027,1.109057,573
2026-08-12T00:19:05+00:00,1.109057,1.109300,1.109025,1.109289,219
2026-08-12T00:20:05+00:00,1.109289,1.109389,1.108774,1.109086,430
2026-08-12T00:21:05+00:00,1.109086,1.109162,1.108768,1.108933,192
2026-08-12T00:22:05+00:00,1.108933,1.109068,1.108912,1.108990,187
2026-08-12T00:23:05+00:00,1.108990,1.109352,1.108906,1.109211,466
2026-08-12T00:24:05+00:00,1.109211,1.109224,1.109124,1.109153,500
2026-08-12T00:25:05+00:00,1.109153,1.109495,1.109034,1.109314,235
2026-08-12T00:26:05+00:00,1.109314,1.109457,1.109272,1.109422,262
2026-08-12T00:27:05+00:00,1.109422,1.109495,1.109357,1.109434,55
2026-08-12T00:28:05+00:00,1.109434,1.109534,1.109430,1.109453,288
2026-08-12T00:29:05+00:00,1.109453,1.109489,1.109124,1.109246,285
2026-08-12T00:30:05+00:00,1.109246,1.109298,1.108954,1.109040,307
2026-08-12T00:31:05+00:00,1.109040,1.109117,1.108945,1.109015,520
2026-08-12T00:32:05+00:00,1.109015,1.109090,1.109006,1.109023,266
2026-08-12T00:33:05+00:00,1.109023,1.109239,1.109005,1.109061,467
2026-08-12T00:34:05+00:00,1.109061,1.109113,1.108980,1.109036,385
2026-08-12T00:35:05+00:00,1.109036,1.109134,1.108788,1.108992,542
2026-08-12T00:36:05+00:00,1.108992,1.109032,1.108691,1.108771,228
2026-08-12T00:37:05+00:00,1.108771,1.109151,1.108706,1.108909,100
2026-08-12T00:38:05+00:00,1.108909,1.108929,1.108626,1.108635,46
2026-08-12T00:39:05+00:00,1.108635,1.108680,1.108523,1.108593,194
2026-08-12T00:40:05+00:00,1.108593,1.108779,1.108471,1.108771,534
2026-08-12T00:41:05+00:00,1.108771,1.108958,1.108599,1.108618,461
2026-08-12T00:42:05+00:00,1.108618,1.108818,1.108599,1.108809,480
2026-08-12T00:43:05+00:00,1.108809,1.108880,1.108759,1.108805,138
2026-08-12T00:44:05+00:00,1.108805,1.108822,1.108684,1.108686,446
2026-08-12T00:45:05+00:00,1.108686,1.108923,1.108664,1.108840,289
2026-08-12T00:46:05+00:00,1.108840,1.108966,1.108697,1.108959,72
2026-08-12T00:47:05+00:00,1.108959,1.109034,1.108686,1.108757,97
2026-08-12T00:48:05+00:00,1.108757,1.108853,1.108516,1.108582,379
2026-08-12T00:49:05+00:00,1.108582,1.108627,1.108320,1.108375,580
2026-08-12T00:50:05+00:00,1.108375,1.108562,1.108277,1.108487,317
2026-08-12T00:51:05+00:00,1.108487,1.108648,1.108189,1.108270,596
2026-08-12T00:52:05+00:00,1.108270,1.108293,1.108002,1.108227,187
2026-08-12T00:53:05+00:00,1.108227,1.108704,1.108033,1.108657,118
2026-08-12T00:54:05+00:00,1.108657,1.108864,1.108436,1.108585,593
2026-08-12T00:55:05+00:00,1.108585,1.108587,1.108284,1.108356,120
2026-08-12T00:56:05+00:00,1.108356,1.108357,1.107694,1.107844,388
2026-08-12T00:57:05+00:00,1.107844,1.108167,1.107685,1.107984,374
2026-08-12T00:58:05+00:00,1.107984,1.108172,1.107751,1.108135,424
2026-08-12T00:59:05+00:00,1.108135,1.108242,1.107932,1.108146,127
2026-08-12T01:00:05+00:00,1.108146,1.108269,1.108060,1.108169,429
2026-08-12T01:01:05+00:00,1.108169,1.108461,1.107919,1.108238,364
2026-08-12T01:02:05+00:00,1.108238,1.108321,1.107790,1.108183,144
2026-08-12T01:03:05+00:00,1.108183,1.108340,1.108079,1.108297,564
2026-08-12T01:04:05+00:00,1.108297,1.108315,1.108097,1.108258,372
2026-08-12T01:05:05+00:00,1.108258,1.108649,1.108240,1.108407,126
2026-08-12T01:06:05+00:00,1.108407,1.108734,1.108352,1.108367,429
2026-08-12T01:07:05+00:00,1.108367,1.108620,1.108280,1.108609,189
2026-08-12T01:08:05+00:00,1.108609,1.108871,1.108547,1.108806,297
2026-08-12T01:09:05+00:00,1.108806,1.108868,1.108519,1.108814,240
2026-08-12T01:10:05+00:00,1.108814,1.108826,1.108587,1.108710,429
2026-08-12T01:11:05+00:00,1.108710,1.109054,1.108456,1.108944,179
2026-08-12T01:12:05+00:00,1.108944,1.109207,1.108733,1.108859,447
2026-08-12T01:13:05+00:00,1.108859,1.108976,1.108484,1.108876,542
2026-08-12T01:14:05+00:00,1.108876,1.109261,1.108830,1.109213,413
2026-08-12T01:15:05+00:00,1.109213,1.109673,1.109161,1.109551,598
2026-08-12T01:16:05+00:00,1.109551,1.109821,1.109523,1.109693,254
2026-08-12T01:17:05+00:00,1.109693,1.109754,1.109006,1.109234,458
2026-08-12T01:18:05+00:00,1.109234,1.109297,1.109184,1.109185,473
2026-08-12T01:19:05+00:00,1.109185,1.109875,1.108895,1.109296,530
2026-08-12T01:20:05+00:00,1.109296,1.109438,1.108927,1.109092,77
2026-08-12T01:21:05+00:00,1.109092,1.109373,1.108608,1.108950,589
2026-08-12T01:22:05+00:00,1.108950,1.109064,1.108607,1.108609,210
2026-08-12T01:23:05+00:00,1.108609,1.109376,1.108467,1.108879,449
2026-08-12T01:24:05+00:00,1.108879,1.109076,1.108807,1.109038,267
2026-08-12T01:25:05+00:00,1.109038,1.109290,1.109015,1.109089,266
2026-08-12T01:26:05+00:00,1.109089,1.109153,1.108730,1.108923,393
2026-08-12T01:27:05+00:00,1.108923,1.109111,1.108794,1.108815,127
2026-08-12T01:28:05+00:00,1.108815,1.109262,1.108777,1.109119,251
2026-08-12T01:29:05+00:00,1.109119,1.109330,1.109065,1.109291,503
2026-08-12T01:30:05+00:00,1.109291,1.109436,1.108958,1.109232,151
2026-08-12T01:31:05+00:00,1.109232,1.109687,1.108824,1.109443,289
2026-08-12T01:32:05+00:00,1.109443,1.109458,1.109128,1.109240,454
2026-08-12T01:33:05+00:00,1.109240,1.109406,1.109033,1.109319,445
2026-08-12T01:34:05+00:00,1.109319,1.109553,1.109244,1.109530,259
2026-08-12T01:35:05+00:00,1.109530,1.109533,1.109284,1.109447,104
2026-08-12T01:36:05+00:00,1.109447,1.109558,1.109150,1.109209,156
2026-08-12T01:37:05+00:00,1.109209,1.109357,1.109121,1.109282,360
2026-08-12T01:38:05+00:00,1.109282,1.109388,1.108968,1.109118,216
2026-08-12T01:39:05+00:00,1.109118,1.109380,1.108988,1.109343,126
2026-08-12T01:40:05+00:00,1.109343,1.109409,1.109224,1.109286,184
2026-08-12T01:41:05+00:00,1.109286,1.109431,1.109254,1.109375,432
2026-08-12T01:42:05+00:00,1.109375,1.109439,1.108997,1.109237,217
2026-08-12T01:43:05+00:00,1.109237,1.109302,1.109084,1.109089,362
2026-08-12T01:44:05+00:00,1.109089,1.109366,1.108920,1.109187,239
2026-08-12T01:45:05+00:00,1.109187,1.109354,1.109105,1.109143,546
2026-08-12T01:46:05+00:00,1.109143,1.109225,1.108947,1.109021,71
2026-08-12T01:47:05+00:00,1.109021,1.109053,1.108986,1.109046,270
2026-08-12T01:48:05+00:00,1.109046,1.109060,1.108967,1.108975,563
2026-08-12T01:49:05+00:00,1.108975,1.109053,1.108703,1.108771,415
2026-08-12T01:50:05+00:00,1.108771,1.108827,1.108497,1.108580,475
2026-08-12T01:51:05+00:00,1.108580,1.108656,1.108497,1.108610,344
2026-08-12T01:52:05+00:00,1.108610,1.108644,1.108590,1.108630,160
2026-08-12T01:53:05+00:00,1.108630,1.108649,1.108367,1.108594,399
2026-08-12T01:54:05+00:00,1.108594,1.108785,1.108479,1.108692,251
2026-08-12T01:55:05+00:00,1.108692,1.108832,1.108497,1.108563,591
2026-08-12T01:56:05+00:00,1.108563,1.108890,1.108401,1.108713,566
2026-08-12T01:57:05+00:00,1.108713,1.108740,1.108537,1.108594,461
2026-08-12T01:58:05+00:00,1.108594,1.109087,1.108414,1.108890,295
2026-08-12T01:59:05+00:00,1.108890,1.109065,1.108851,1.109046,442
2026-08-12T02:00:05+00:00,1.109046,1.109052,1.108839,1.108904,135
2026-08-12T02:01:05+00:00,1.108904,1.108965,1.108778,1.108965,417
2026-08-12T02:02:05+00:00,1.108965,1.108997,1.108714,1.108845,135
2026-08-12T02:03:05+00:00,1.108845,1.109008,1.108648,1.108692,406
2026-08-12T02:04:05+00:00,1.108692,1.108970,1.108295,1.108452,330
2026-08-12T02:05:05+00:00,1.108452,1.108666,1.108385,1.108542,536
2026-08-12T02:06:05+00:00,1.108542,1.109056,1.108313,1.108707,510
2026-08-12T02:07:05+00:00,1.108707,1.108891,1.108690,1.108856,507
2026-08-12T02:08:05+00:00,1.108856,1.109345,1.108838,1.109344,349
2026-08-12T02:09:05+00:00,1.109344,1.109417,1.109315,1.109353,409
2026-08-12T02:10:05+00:00,1.109353,1.109632,1.109253,1.109442,352
2026-08-12T02:11:05+00:00,1.109442,1.109681,1.109259,1.109675,133
2026-08-12T02:12:05+00:00,1.109675,1.109770,1.109608,1.109764,495
2026-08-12T02:13:05+00:00,1.109764,1.109989,1.109644,1.109947,472
2026-08-12T02:14:05+00:00,1.109947,1.110085,1.109787,1.109974,145
2026-08-12T02:15:05+00:00,1.109974,1.110284,1.109930,1.110237,176
2026-08-12T02:16:05+00:00,1.110237,1.110333,1.110064,1.110167,208
2026-08-12T02:17:05+00:00,1.110167,1.110205,1.109968,1.110170,195
2026-08-12T02:18:05+00:00,1.110170,1.110591,1.110107,1.110493,183
2026-08-12T02:19:05+00:00,1.110493,1.111151,1.110387,1.110984,479
2026-08-12T02:20:05+00:00,1.110984,1.111110,1.110849,1.111048,331
2026-08-12T02:21:05+00:00,1.111048,1.111429,1.110663,1.111278,348
2026-08-12T02:22:05+00:00,1.111278,1.111608,1.111152,1.111461,285
2026-08-12T02:23:05+00:00,1.111461,1.111904,1.111331,1.111753,112
2026-08-12T02:24:05+00:00,1.111753,1.111881,1.111182,1.111310,470
2026-08-12T02:25:05+00:00,1.111310,1.111486,1.111076,1.111380,114
2026-08-12T02:26:05+00:00,1.111380,1.111581,1.111334,1.111576,447
2026-08-12T02:27:05+00:00,1.111576,1.111864,1.111418,1.111713,465
2026-08-12T02:28:05+00:00,1.111713,1.111814,1.111516,1.111636,125
2026-08-12T02:29:05+00:00,1.111636,1.111831,1.111629,1.111729,199
2026-08-12T02:30:05+00:00,1.111729,1.111779,1.111465,1.111634,107
2026-08-12T02:31:05+00:00,1.111634,1.111993,1.111311,1.111459,284
2026-08-12T02:32:05+00:00,1.111459,1.111710,1.111216,1.111682,356
2026-08-12T02:33:05+00:00,1.111682,1.111989,1.111558,1.111908,52
2026-08-12T02:34:05+00:00,1.111908,1.112142,1.111753,1.111943,305
2026-08-12T02:35:05+00:00,1.111943,1.112156,1.111774,1.111991,315
2026-08-12T02:36:05+00:00,1.111991,1.112266,1.111828,1.112115,576
2026-08-12T02:37:05+00:00,1.112115,1.112521,1.111967,1.112485,118
2026-08-12T02:38:05+00:00,1.112485,1.112488,1.112275,1.112319,201
2026-08-12T02:39:05+00:00,1.112319,1.112511,1.112191,1.112341,158
2026-08-12T02:40:05+00:00,1.112341,1.112664,1.112285,1.112528,523
2026-08-12T02:41:05+00:00,1.112528,1.112634,1.112465,1.112523,76
2026-08-12T02:42:05+00:00,1.112523,1.112730,1.111888,1.112109,466
2026-08-12T02:43:05+00:00,1.112109,1.112637,1.111548,1.112374,421
2026-08-12T02:44:05+00:00,1.112374,1.112947,1.112349,1.112823,87
2026-08-12T02:45:05+00:00,1.112823,1.113653,1.112660,1.113301,329
2026-08-12T02:46:05+00:00,1.113301,1.113602,1.113179,1.113489,338
2026-08-12T02:47:05+00:00,1.113489,1.113832,1.113155,1.113714,515
2026-08-12T02:48:05+00:00,1.113714,1.114432,1.113265,1.113361,599
2026-08-12T02:49:05+00:00,1.113361,1.113362,1.113030,1.113064,459
2026-08-12T02:50:05+00:00,1.113064,1.113621,1.113051,1.113570,383
2026-08-12T02:51:05+00:00,1.113570,1.113811,1.113385,1.113689,354
2026-08-12T02:52:05+00:00,1.113689,1.114255,1.113628,1.114124,185
2026-08-12T02:53:05+00:00,1.114124,1.114845,1.113755,1.114286,572
2026-08-12T02:54:05+00:00,1.114286,1.114543,1.113920,1.113924,557
2026-08-12T02:55:05+00:00,1.113924,1.113949,1.113652,1.113705,103
2026-08-12T02:56:05+00:00,1.113705,1.113884,1.113174,1.113185,442
2026-08-12T02:57:05+00:00,1.113185,1.113613,1.112929,1.113590,318
2026-08-12T02:58:05+00:00,1.113590,1.114171,1.113581,1.113816,148
2026-08-12T02:59:05+00:00,1.113816,1.113993,1.113783,1.113837,588
2026-08-12T03:00:05+00:00,1.113837,1.114142,1.113253,1.113688,132
2026-08-12T03:01:05+00:00,1.113688,1.114080,1.113425,1.113968,81
2026-08-12T03:02:05+00:00,1.113968,1.114530,1.113873,1.114243,445
2026-08-12T03:03:05+00:00,1.114243,1.114292,1.112776,1.113548,71
2026-08-12T03:04:05+00:00,1.113548,1.114091,1.113453,1.113960,144
2026-08-12T03:05:05+00:00,1.113960,1.113988,1.113839,1.113872,267
2026-08-12T03:06:05+00:00,1.113872,1.114374,1.113695,1.114129,305
2026-08-12T03:07:05+00:00,1.114129,1.115037,1.113358,1.113821,242
2026-08-12T03:08:05+00:00,1.113821,1.114058,1.113628,1.113981,379
2026-08-12T03:09:05+00:00,1.113981,1.114017,1.113663,1.113677,483
2026-08-12T03:10:05+00:00,1.113677,1.113818,1.113652,1.113728,259
2026-08-12T03:11:05+00:00,1.113728,1.113776,1.113242,1.113546,192
2026-08-12T03:12:05+00:00,1.113546,1.113850,1.113505,1.113807,530
2026-08-12T03:13:05+00:00,1.113807,1.113992,1.113752,1.113981,244
2026-08-12T03:14:05+00:00,1.113981,1.114176,1.113508,1.113683,59
2026-08-12T03:15:05+00:00,1.113683,1.113736,1.113362,1.113624,597
2026-08-12T03:16:05+00:00,1.113624,1.113802,1.113548,1.113616,66
2026-08-12T03:17:05+00:00,1.113616,1.113782,1.113310,1.113721,327
2026-08-12T03:18:05+00:00,1.113721,1.114485,1.113644,1.114281,203
2026-08-12T03:19:05+00:00,1.114281,1.114325,1.113355,1.113422,97
2026-08-12T03:20:05+00:00,1.113422,1.113873,1.113237,1.113420,217
2026-08-12T03:21:05+00:00,1.113420,1.113589,1.113244,1.113355,407
2026-08-12T03:22:05+00:00,1.113355,1.113380,1.113106,1.113352,232
2026-08-12T03:23:05+00:00,1.113352,1.113570,1.112682,1.113229,595
2026-08-12T03:24:05+00:00,1.113229,1.113328,1.113101,1.113108,579
2026-08-12T03:25:05+00:00,1.113108,1.113302,1.112923,1.113197,173
2026-08-12T03:26:05+00:00,1.113197,1.113305,1.113047,1.113095,191
2026-08-12T03:27:05+00:00,1.113095,1.113344,1.112867,1.113010,578
2026-08-12T03:28:05+00:00,1.113010,1.113510,1.112888,1.113257,143
2026-08-12T03:29:05+00:00,1.113257,1.113403,1.112860,1.113158,487
2026-08-12T03:30:05+00:00,1.113158,1.113642,1.112956,1.113232,405
2026-08-12T03:31:05+00:00,1.113232,1.113630,1.113101,1.113563,341
2026-08-12T03:32:05+00:00,1.113563,1.113932,1.113348,1.113668,73
2026-08-12T03:33:05+00:00,1.113668,1.113744,1.113347,1.113513,266
2026-08-12T03:34:05+00:00,1.113513,1.113567,1.113335,1.113364,395
2026-08-12T03:35:05+00:00,1.113364,1.113592,1.112928,1.113330,130
2026-08-12T03:36:05+00:00,1.113330,1.113587,1.113316,1.113346,254
2026-08-12T03:37:05+00:00,1.113346,1.113420,1.113242,1.113276,150
2026-08-12T03:38:05+00:00,1.113276,1.113316,1.113106,1.113175,463
2026-08-12T03:39:05+00:00,1.113175,1.113301,1.113013,1.113133,143
2026-08-12T03:40:05+00:00,1.113133,1.113410,1.113127,1.113179,502
2026-08-12T03:41:05+00:00,1.113179,1.113215,1.112926,1.112977,366
2026-08-12T03:42:05+00:00,1.112977,1.113030,1.112835,1.112885,116
2026-08-12T03:43:05+00:00,1.112885,1.112935,1.112702,1.112739,534
2026-08-12T03:44:05+00:00,1.112739,1.112896,1.112478,1.112606,94
2026-08-12T03:45:05+00:00,1.112606,1.112620,1.112370,1.112417,593
2026-08-12T03:46:05+00:00,1.112417,1.112494,1.112203,1.112320,542
2026-08-12T03:47:05+00:00,1.112320,1.112377,1.112230,1.112297,341
2026-08-12T03:48:05+00:00,1.112297,1.112470,1.112226,1.112309,338
2026-08-12T03:49:05+00:00,1.112309,1.112405,1.112268,1.112284,447
2026-08-12T03:50:05+00:00,1.112284,1.112322,1.111816,1.111877,419
2026-08-12T03:51:05+00:00,1.111877,1.112015,1.111525,1.111673,309
2026-08-12T03:52:05+00:00,1.111673,1.111725,1.111379,1.111474,139
2026-08-12T03:53:05+00:00,1.111474,1.111526,1.111275,1.111353,272
2026-08-12T03:54:05+00:00,1.111353,1.111466,1.110787,1.110980,526
2026-08-12T03:55:05+00:00,1.110980,1.111000,1.110858,1.110989,444
2026-08-12T03:56:05+00:00,1.110989,1.111234,1.110790,1.111109,190
2026-08-12T03:57:05+00:00,1.111109,1.111112,1.110798,1.110849,211
2026-08-12T03:58:05+00:00,1.110849,1.111080,1.110625,1.111053,485
2026-08-12T03:59:05+00:00,1.111053,1.111216,1.111004,1.111192,304
2026-08-12T04:00:05+00:00,1.111192,1.111470,1.110775,1.110983,373
2026-08-12T04:01:05+00:00,1.110983,1.111448,1.110927,1.111002,52
2026-08-12T04:02:05+00:00,1.111002,1.111209,1.110824,1.110962,191
2026-08-12T04:03:05+00:00,1.110962,1.111325,1.110746,1.110953,142
2026-08-12T04:04:05+00:00,1.110953,1.111112,1.110928,1.111061,392
2026-08-12T04:05:05+00:00,1.111061,1.111210,1.110743,1.111181,524
2026-08-12T04:06:05+00:00,1.111181,1.111243,1.111063,1.111224,79
2026-08-12T04:07:05+00:00,1.111224,1.111384,1.110783,1.110935,90
2026-08-12T04:08:05+00:00,1.110935,1.111462,1.110388,1.110816,350
2026-08-12T04:09:05+00:00,1.110816,1.110963,1.110532,1.110754,140
2026-08-12T04:10:05+00:00,1.110754,1.110803,1.110745,1.110786,368
2026-08-12T04:11:05+00:00,1.110786,1.110950,1.110225,1.110320,232
2026-08-12T04:12:05+00:00,1.110320,1.110447,1.109581,1.109773,422
2026-08-12T04:13:05+00:00,1.109773,1.109915,1.109668,1.109681,358
2026-08-12T04:14:05+00:00,1.109681,1.109916,1.109201,1.109507,217
2026-08-12T04:15:05+00:00,1.109507,1.109627,1.109134,1.109342,295
2026-08-12T04:16:05+00:00,1.109342,1.109353,1.109241,1.109290,515
2026-08-12T04:17:05+00:00,1.109290,1.109438,1.109214,1.109372,71
2026-08-12T04:18:05+00:00,1.109372,1.109587,1.109053,1.109258,398
2026-08-12T04:19:05+00:00,1.109258,1.109326,1.108952,1.109062,132
2026-08-12T04:20:05+00:00,1.109062,1.109189,1.108574,1.108879,266
2026-08-12T04:21:05+00:00,1.108879,1.108962,1.108299,1.108469,459
2026-08-12T04:22:05+00:00,1.108469,1.108521,1.107694,1.107841,175
2026-08-12T04:23:05+00:00,1.107841,1.107867,1.107426,1.107445,298
2026-08-12T04:24:05+00:00,1.107445,1.107843,1.106780,1.106834,425
2026-08-12T04:25:05+00:00,1.106834,1.107037,1.106439,1.106493,349
2026-08-12T04:26:05+00:00,1.106493,1.106823,1.105947,1.106135,423
2026-08-12T04:27:05+00:00,1.106135,1.106341,1.106028,1.106180,150
2026-08-12T04:28:05+00:00,1.106180,1.106197,1.105731,1.105794,345
2026-08-12T04:29:05+00:00,1.105794,1.105952,1.105782,1.105839,98
2026-08-12T04:30:05+00:00,1.105839,1.106288,1.105634,1.105856,66
2026-08-12T04:31:05+00:00,1.105856,1.106066,1.105353,1.105356,468
2026-08-12T04:32:05+00:00,1.105356,1.105591,1.104363,1.104832,391
2026-08-12T04:33:05+00:00,1.104832,1.104895,1.104306,1.104663,527
2026-08-12T04:34:05+00:00,1.104663,1.105055,1.104404,1.104856,225
2026-08-12T04:35:05+00:00,1.104856,1.105158,1.104201,1.104257,227
2026-08-12T04:36:05+00:00,1.104257,1.104870,1.104223,1.104674,354
2026-08-12T04:37:05+00:00,1.104674,1.104878,1.104535,1.104717,341
2026-08-12T04:38:05+00:00,1.104717,1.104930,1.103273,1.103482,239
2026-08-12T04:39:05+00:00,1.103482,1.103834,1.103012,1.103399,345
2026-08-12T04:40:05+00:00,1.103399,1.103753,1.102004,1.102312,508
2026-08-12T04:41:05+00:00,1.102312,1.102449,1.102125,1.102285,122
2026-08-12T04:42:05+00:00,1.102285,1.102323,1.101376,1.101399,320
2026-08-12T04:43:05+00:00,1.101399,1.101470,1.100874,1.101353,202
2026-08-12T04:44:05+00:00,1.101353,1.101387,1.099969,1.100289,453
2026-08-12T04:45:05+00:00,1.100289,1.100337,1.099698,1.099705,586
2026-08-12T04:46:05+00:00,1.099705,1.100130,1.099491,1.099893,235
2026-08-12T04:47:05+00:00,1.099893,1.101372,1.099883,1.100951,271
2026-08-12T04:48:05+00:00,1.100951,1.101227,1.100437,1.100754,211
2026-08-12T04:49:05+00:00,1.100754,1.101962,1.100559,1.101302,506
2026-08-12T04:50:05+00:00,1.101302,1.101877,1.100109,1.101188,390
2026-08-12T04:51:05+00:00,1.101188,1.102497,1.099815,1.099896,208
2026-08-12T04:52:05+00:00,1.099896,1.101503,1.099796,1.101174,174
2026-08-12T04:53:05+00:00,1.101174,1.102542,1.101116,1.102128,166
2026-08-12T04:54:05+00:00,1.102128,1.102405,1.101413,1.101554,587
2026-08-12T04:55:05+00:00,1.101554,1.101701,1.101140,1.101238,150
2026-08-12T04:56:05+00:00,1.101238,1.101335,1.100670,1.101172,600
2026-08-12T04:57:05+00:00,1.101172,1.101525,1.100939,1.101452,49
2026-08-12T04:58:05+00:00,1.101452,1.102241,1.101093,1.101189,180
2026-08-12T04:59:05+00:00,1.101189,1.102365,1.100880,1.101946,160
2026-08-12T05:00:05+00:00,1.101946,1.102749,1.101120,1.101749,575
2026-08-12T05:01:05+00:00,1.101749,1.102196,1.100596,1.101151,204
2026-08-12T05:02:05+00:00,1.101151,1.101851,1.100894,1.101761,42
2026-08-12T05:03:05+00:00,1.101761,1.101850,1.101512,1.101567,545
2026-08-12T05:04:05+00:00,1.101567,1.101858,1.101533,1.101701,302
2026-08-12T05:05:05+00:00,1.101701,1.103031,1.101098,1.101468,310
2026-08-12T05:06:05+00:00,1.101468,1.101497,1.101017,1.101243,360
2026-08-12T05:07:05+00:00,1.101243,1.101909,1.100739,1.101343,86
2026-08-12T05:08:05+00:00,1.101343,1.101624,1.100863,1.101609,314
2026-08-12T05:09:05+00:00,1.101609,1.103373,1.101032,1.102501,227
2026-08-12T05:10:05+00:00,1.102501,1.102660,1.102324,1.102427,471
2026-08-12T05:11:05+00:00,1.102427,1.102457,1.102224,1.102321,100
2026-08-12T05:12:05+00:00,1.102321,1.102850,1.102222,1.102828,488
2026-08-12T05:13:05+00:00,1.102828,1.102906,1.102743,1.102816,69
2026-08-12T05:14:05+00:00,1.102816,1.103518,1.102629,1.103190,539
2026-08-12T05:15:05+00:00,1.103190,1.103216,1.103141,1.103157,307
2026-08-12T05:16:05+00:00,1.103157,1.103275,1.102789,1.103245,269
2026-08-12T05:17:05+00:00,1.103245,1.103406,1.103054,1.103300,575
2026-08-12T05:18:05+00:00,1.103300,1.103492,1.103276,1.103305,434
2026-08-12T05:19:05+00:00,1.103305,1.103399,1.103018,1.103199,95
2026-08-12T05:20:05+00:00,1.103199,1.103737,1.103024,1.103711,209
2026-08-12T05:21:05+00:00,1.103711,1.103908,1.103708,1.103847,324
2026-08-12T05:22:05+00:00,1.103847,1.104095,1.103746,1.104058,510
2026-08-12T05:23:05+00:00,1.104058,1.104275,1.104032,1.104222,550
2026-08-12T05:24:05+00:00,1.104222,1.104258,1.104185,1.104235,462
2026-08-12T05:25:05+00:00,1.104235,1.104390,1.104194,1.104263,351
2026-08-12T05:26:05+00:00,1.104263,1.104646,1.104121,1.104514,95
2026-08-12T05:27:05+00:00,1.104514,1.104734,1.104377,1.104642,524
2026-08-12T05:28:05+00:00,1.104642,1.104818,1.104488,1.104699,42
2026-08-12T05:29:05+00:00,1.104699,1.105058,1.104445,1.104919,338
